OBJECTID,CityNameC,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
38,无锡市,38,20518,4634127767.850518226623535,0.000000000000000,404.986145019531250,404.986145019531250,400.918903377974345,39.373598486860772,8226054.059509277343750
39,昌都地区,39,532009,120157797039.008987426757812,0.000000000000000,403.098052978515625,403.098052978515625,398.306063143640188,35.946861624364807,211902410.346984863281250
40,广元市,40,74056,16726043765.276245117187500,402.599273681640625,404.151580810546875,1.552307128906250,403.789633176155974,0.521990368785312,29903045.074493408203125
41,襄樊市,41,87643,19794758746.355541229248047,404.408142089843750,404.741638183593750,0.333496093750000,404.722765559359516,0.054626321686115,35471117.341918945312500
42,马鞍山市,42,18990,4289018730.455275535583496,0.000000000000000,404.986145019531250,404.986145019531250,404.900839881033164,5.877084502945730,7689066.949340820312500
43,巴中市,43,55487,12532110705.464553833007812,403.103057861328125,404.808349609375000,1.705291748046875,404.091897169356514,0.380422617591314,22421847.098236083984375
44,随州市,44,42597,9620817844.191858291625977,404.686889648437500,404.686889648437500,0.000000000000000,404.686889648437500,0.000261098384608,17238447.438354492187500
45,达州市,45,74774,16888208875.780029296875000,404.151580810546875,404.808349609375000,0.656768798828125,404.561843921046034,0.318012886388487,30250707.317352294921875
46,芜湖市,46,25735,5812422171.051423072814941,0.000000000000000,404.986145019531250,404.986145019531250,404.907388780592782,5.644439900297966,10420291.650268554687500
47,孝感市,47,39415,8902141825.218255996704102,404.686889648437500,404.686889648437500,0.000000000000000,404.686889648437500,0.000000000000000,15950733.755493164062500
48,宣城市,48,54379,12281861482.013029098510742,0.000000000000000,405.304443359375000,405.304443359375000,404.904281347675976,5.759398837856574,22018289.915405273437500
49,黄冈市,49,77107,17415132556.567401885986328,0.000000000000000,404.901550292968750,404.901550292968750,404.827544785668920,1.462334049508758,31215037.495788574218750
50,神农架林区,50,14433,3259789749.165928840637207,404.741638183593750,404.808349609375000,0.066711425781250,404.742095775996745,0.005505301862822,5841642.668334960937500
51,拉萨市,51,153086,34575498755.685958862304688,0.000000000000000,401.437194824218750,401.437194824218750,393.798971780848490,53.222149794006235,60285109.394042968750000
52,安庆市,52,67919,15339961198.198623657226562,0.000000000000000,404.986145019531250,404.986145019531250,404.565354428570515,11.517460321669793,27477674.307434082031250
53,荆门市,53,54793,12375366155.757551193237305,404.686889648437500,404.741638183593750,0.054748535156250,404.711285834709031,0.027209775272032,22175345.484741210937500
54,南充市,54,56683,12802235318.504285812377930,404.151580810546875,404.151580810546875,0.000000000000000,404.151580810546875,0.000223161609544,22908524.055084228515625
55,铜陵市,55,4672,1055202501.773936152458191,404.986145019531250,404.986145019531250,0.000000000000000,404.986145019531250,0.000000000000000,1892095.269531250000000
56,武汉市,56,38004,8583458021.707334518432617,0.000000000000000,404.901550292968750,404.901550292968750,404.357824391609086,11.553394543015157,15367214.758178710937500
57,宜昌市,57,94597,21365366237.223682403564453,403.989166259765625,404.741638183593750,0.752471923828125,404.741479093575265,0.010950531205254,38287329.697814941406250
58,德阳市,58,27091,6118683856.069713592529297,403.534057617187500,404.151580810546875,0.617523193359375,403.567086708294426,0.138943595463723,10933035.946014404296875
59,池州市,59,37295,8423325621.502343177795410,404.559570312500000,404.986145019531250,0.426574707031250,404.883969695140706,0.139621101361631,15100147.649780273437500
60,恩施土家族苗,60,107833,24354805516.650012969970703,403.989166259765625,404.808349609375000,0.819183349609375,404.561358467169896,0.324747712174209,43625064.967590332031250
61,成都市,61,55767,12595350581.427032470703125,403.534057617187500,403.534057617187500,0.000000000000000,403.534057617187500,0.000000000000000,22503883.791137695312500
62,黄山市,62,42707,9645662081.177116394042969,404.559570312500000,405.304443359375000,0.744873046875000,405.142995764277089,0.201638009136922,17302441.920104980468750
63,林芝地区,63,567191,128103887453.694473266601562,0.000000000000000,403.098052978515625,403.098052978515625,396.484174466899049,42.892797232874841,224882255.400054931640625
64,天门市,64,31636,7145202556.960668563842773,404.686889648437500,404.686889648437500,0.000000000000000,404.686889648437500,0.000000000000000,12802674.440917968750000
65,遂宁市,65,24299,5488091950.043851852416992,404.151580810546875,404.151580810546875,0.000000000000000,404.151580810546875,0.000189554900755,9820479.262115478515625
66,鄂州市,66,7050,1592289734.055276155471802,0.000000000000000,404.901550292968750,404.901550292968750,404.588831432153142,6.815715175683127,2852351.261596679687500
67,雅安市,67,69809,15766830360.945356369018555,402.768829345703125,404.137969970703125,1.369140625000000,403.740008942561019,0.357229360784262,28184686.284271240234375
68,荆州市,68,62547,14126659006.518489837646484,0.000000000000000,404.741638183593750,404.741638183593750,404.412041817404884,6.269528521959382,25294759.979553222656250
69,广安市,69,28727,6488185417.050484657287598,404.151580810546875,404.151580810546875,0.000000000000000,404.151580810546875,0.000225666756044,11610062.461944580078125
70,黄石市,70,20272,4578567019.683483123779297,0.000000000000000,404.901550292968750,404.901550292968750,404.574457401916959,4.022829073910241,8201533.400451660156250
71,九江市,71,84489,19082406714.978187561035156,0.000000000000000,404.901550292968750,404.901550292968750,404.394769021915010,6.377279145469770,34166909.639892578125000
72,资阳市,72,36405,8222313158.621606826782227,403.534057617187500,404.217681884765625,0.683624267578125,403.824728564144664,0.317799895919502,14701239.243377685546875
73,咸宁市,73,43213,9759945571.309310913085938,0.000000000000000,404.686889648437500,404.686889648437500,404.318256530627536,4.765507257628352,17471804.819458007812500
74,景德镇市,74,23285,5259073256.379731178283691,404.559570312500000,405.304443359375000,0.744873046875000,404.601668355432707,0.172004211874492,9421149.847656250000000
75,山南地区,75,349369,78907329375.483367919921875,0.000000000000000,401.320709228515625,401.320709228515625,394.811086172821035,49.221970060154803,137934754.365112304687500
76,眉山市,76,32889,7428201001.892762184143066,403.534057617187500,404.137969970703125,0.603912353515625,403.846856636377481,0.301761392464461,13282119.267913818359375
77,上饶市,77,100263,22645070298.664417266845703,404.559570312500000,405.304443359375000,0.744873046875000,404.990857177946225,0.367757290659182,40605598.313232421875000
78,常德市,78,81033,18301845960.241302490234375,403.989166259765625,404.741638183593750,0.752471923828125,404.028065287185541,0.166606019137875,32739606.214416503906250
79,岳阳市,79,66005,14907671474.655105590820312,0.000000000000000,404.345214843750000,404.345214843750000,404.256185703871438,5.674200291025511,26682929.537384033203125
80,内江市,80,24634,5563753944.498960494995117,403.534057617187500,404.217681884765625,0.683624267578125,404.160265192327813,0.094714365401373,9956083.972747802734375
81,乐山市,81,58712,13260498562.532392501831055,404.137969970703125,404.137969970703125,0.000000000000000,404.137969970703125,0.000000000000000,23727748.492919921875000
82,重庆市,82,371227,83844105121.154327392578125,404.125152587890625,405.304443359375000,1.179290771484375,404.426572709886557,0.312359848359193,150134063.307373046875000
83,张家界市,83,42575,9615848996.794805526733398,403.989166259765625,404.125152587890625,0.135986328125000,404.003542641747799,0.041812175453349,17200450.827972412109375
84,益阳市,84,54855,12389369271.149244308471680,0.000000000000000,404.345214843750000,404.345214843750000,404.034638364112254,2.443330419848333,22163320.087463378906250
85,湘西土家族苗,85,69268,15644641886.317852020263672,403.989166259765625,404.125152587890625,0.135986328125000,404.098307911405357,0.054128380723388,27991081.592407226562500
86,南昌市,86,31870,7198053024.729311943054199,0.000000000000000,404.559570312500000,404.559570312500000,404.546876256324538,2.266129028280101,12892908.946289062500000
87,自贡市,87,20062,4531137112.711624145507812,404.137969970703125,404.217681884765625,0.079711914062500,404.155162346944223,0.032785268554970,8108160.867004394531250
88,宜春市,88,82672,18672025091.321670532226562,404.345214843750000,404.559570312500000,0.214355468750000,404.454262017511610,0.107160615762386,33437042.749511718750000
89,迪庆藏族自治,89,110543,24966877173.286861419677734,0.000000000000000,404.762817382812500,404.762817382812500,403.284343063644201,6.773658688407187,44580261.135284423828125
90,泸州市,90,55571,12551082668.253297805786133,404.217681884765625,404.217681884765625,0.000000000000000,404.217681884765625,0.000000000000000,22462780.800018310546875
91,凉山彝族自治,91,281361,63547266930.996673583984375,0.000000000000000,404.762817382812500,404.762817382812500,404.159169317243823,0.827373616567240,113714628.038269042968750
92,鹰潭市,92,15766,3560856730.087302684783936,404.559570312500000,404.559570312500000,0.000000000000000,404.559570312500000,0.000000000000000,6378286.185546875000000
93,宜宾市,93,60829,13738637196.148708343505859,404.137969970703125,404.217681884765625,0.079711914062500,404.152046568721516,0.030393764827283,24584164.840728759765625
94,怀化市,94,123137,27811316451.399223327636719,403.295959472656250,404.125152587890625,0.829193115234375,403.704684664428100,0.346333650523007,49710983.755523681640625
95,抚州市,95,83041,18755366213.572223663330078,404.174499511718750,404.559570312500000,0.385070800781250,404.386387918299818,0.191560667065770,33580650.039123535156250
96,长沙市,96,52466,11849797615.169378280639648,403.989166259765625,404.345214843750000,0.356048583984375,404.287802976626381,0.130939493063650,21211363.870971679687500
97,昭通市,97,103238,23316993980.765758514404297,403.766876220703125,404.583496093750000,0.816619873046875,404.280548241140366,0.205937983814399,41737115.239318847656250
98,怒江傈僳族自,98,69919,15791674597.930616378784180,403.098052978515625,404.253295898437500,1.155242919921875,403.895664453455311,0.534088853896986,28239980.962921142578125
99,新余市,99,14004,3162897224.923416614532471,404.345214843750000,404.559570312500000,0.214355468750000,404.400609905261433,0.093838273241654,5663226.141113281250000
100,吉安市,100,111979,25291207394.294433593750000,403.890167236328125,404.559570312500000,0.669403076171875,404.059847028028116,0.222584954054470,45246217.610351562500000
101,娄底市,101,36092,8151620011.563549041748047,403.490570068359375,403.989166259765625,0.498596191406250,403.936179376581265,0.153595789605954,14578864.586059570312500
102,萍乡市,102,16982,3835498477.124354362487793,403.890167236328125,404.345214843750000,0.455047607421875,404.177499440684755,0.219522194030081,6863742.295501708984375
103,湘潭市,103,22260,5027570139.017084121704102,403.890167236328125,404.345214843750000,0.455047607421875,404.193764395084031,0.181898561151604,8997353.195434570312500
104,株洲市,104,49910,11272507890.311889648437500,403.890167236328125,404.345214843750000,0.455047607421875,404.027192090905203,0.208750729868683,20164997.157257080078125
105,丽江市,105,97193,21951690230.075809478759766,403.098052978515625,404.762817382812500,1.664764404296875,404.571018745201229,0.326076949278527,39321471.024902343750000
106,邵阳市,106,92842,20968987728.958858489990234,403.295959472656250,403.989166259765625,0.693206787109375,403.526098741153476,0.137569892484506,37464170.059326171875000
107,衡阳市,107,68013,15361191727.986026763916016,403.490570068359375,404.345214843750000,0.854644775390625,403.725770927966380,0.197275924159921,27458600.858123779296875
108,赣州市,108,173622,39213691944.134063720703125,403.890167236328125,404.238586425781250,0.348419189453125,404.098632629347435,0.128477399231972,70160412.794372558593750
109,攀枝花市,109,34614,7817803809.161606788635254,404.762817382812500,404.762817382812500,0.000000000000000,404.762817382812500,0.000188159310315,14010460.160888671875000
110,郴州市,110,85738,19364501733.110816955566406,403.490570068359375,404.238586425781250,0.748016357421875,403.852935275258687,0.121987394367539,34625542.964630126953125
111,曲靖市,111,133008,30040747935.776477813720703,404.430297851562500,404.583496093750000,0.153198242187500,404.559773678586282,0.055422431663455,53809686.377441406250000
112,永州市,112,98968,22352585872.337951660156250,0.000000000000000,403.505310058593750,403.505310058593750,403.487546965950798,1.282587095346642,39932355.548126220703125
113,大理白族自治,113,134536,30385856973.171718597412109,0.000000000000000,405.074005126953125,405.074005126953125,404.534828425800583,1.930085094384115,54424497.677093505859375
114,昆明市,114,97767,22081331975.798889160156250,0.000000000000000,405.074005126953125,405.074005126953125,404.591801289680916,1.836130678245734,39555726.636688232421875
115,楚雄彝族自治,115,133586,30171293108.299022674560547,404.762817382812500,405.074005126953125,0.311187744140625,404.845509749838243,0.137458779064017,54081692.265441894531250
116,保山市,116,48401,10931690130.214101791381836,404.253295898437500,404.762817382812500,0.509521484375000,404.254632838346083,0.026063057743557,19566328.484008789062500
117,德宏傣族景颇,117,7629,1723060763.277688026428223,404.253295898437500,404.253295898437500,0.000000000000000,404.253295898437500,0.000057010245331,3084048.394409179687500
118,临沧市,118,31672,7153333398.155844688415527,404.253295898437500,405.074005126953125,0.820709228515625,405.062583947428607,0.088805628197106,12829142.158782958984375
119,玉溪市,119,69930,15794159021.629142761230469,404.430297851562500,405.074005126953125,0.643707275390625,404.897710521801116,0.287057824942318,28314496.896789550781250
120,思茅市,120,165053,37278325882.982337951660156,405.074005126953125,405.074005126953125,0.000000000000000,405.074005126953125,0.000000000000000,66858679.768218994140625
121,红河哈尼族彝,121,149463,33757219932.071449279785156,403.383331298828125,405.074005126953125,1.690673828125000,404.563037069192092,0.260909969626377,60467205.209472656250000
122,文山壮族苗族,122,144069,32538948892.994266510009766,403.464172363281250,404.430297851562500,0.966125488281250,404.131686756408953,0.446460603873469,58222847.979309082031250
123,西双版纳傣族,123,4636,1047071660.578760266304016,405.074005126953125,405.074005126953125,0.000000000000000,405.074005126953125,0.000000000000000,1877923.087768554687500
