OBJECTID,CityNameC,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1,海西蒙古族藏,1,1467337,331407892411.271850585937500,0.000000000000000,398.360809326171875,398.360809326171875,392.395306660559925,45.446994643856343,575776152.089385986328125
2,海北藏族自治,2,153236,34609377260.665855407714844,0.000000000000000,398.274139404296875,398.274139404296875,379.537383311070357,83.410911386585283,58158790.469055175781250
3,阿里地区,3,1808141,408380759152.402954101562500,0.000000000000000,398.787872314453125,398.787872314453125,388.629868394119399,59.726698368962538,702697598.868011474609375
4,那曲地区,4,1847104,417180813749.281799316406250,0.000000000000000,398.060119628906250,398.060119628906250,387.543846978520321,60.950412066641654,715833789.929412841796875
5,西宁市,5,35034,7912663623.105324745178223,397.356811523437500,397.938873291015625,0.582061767578125,397.357044122191439,0.011636763598456,13921006.683776855468750
6,海南藏族自治,6,204474,46181822848.399787902832031,0.000000000000000,397.952758789062500,397.952758789062500,382.911063999670148,74.717975877912878,78295356.900268554687500
7,海东地区,7,59512,13441183922.425189971923828,0.000000000000000,397.406005859375000,397.406005859375000,397.345643642593245,3.257777914309052,23646833.944458007812500
8,玉树藏族自治,8,1010209,228162470914.928558349609375,0.000000000000000,397.864562988281250,397.864562988281250,393.534271321497044,38.816554832908544,397551862.697418212890625
9,黄南藏族自治,9,82484,18629564031.746864318847656,0.000000000000000,397.952758789062500,397.952758789062500,397.593283785943981,2.415838456463471,32795084.419799804687500
10,连云港市,10,32516,7343956452.842745780944824,0.000000000000000,400.625152587890625,400.625152587890625,382.990019328187429,80.599457936210001,12453303.468475341796875
11,果洛藏族自治,11,350352,79129346511.451644897460938,0.000000000000000,397.952758789062500,397.952758789062500,393.741244576764188,40.091236240994121,137948032.519958496093750
12,徐州市,12,48928,11050716611.043481826782227,0.000000000000000,400.490264892578125,400.490264892578125,400.121930627592121,4.440554144284349,19577165.821746826171875
13,盐城市,13,23560,5321183848.842880249023438,0.000000000000000,399.909484863281250,399.909484863281250,388.876328447273920,65.502163004473815,9161926.298217773437500
14,宿迁市,14,37728,8521121572.544320106506348,0.000000000000000,399.909484863281250,399.909484863281250,384.476167169236021,77.030791465072127,14505516.834960937500000
15,宿州市,15,44065,9952375479.595140457153320,399.909484863281250,400.490264892578125,0.580780029296875,400.306745520561094,0.270009285171406,17639516.741363525390625
