OBJECTID,CityNameC,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
26,日喀则地区,26,785762,159585271192.853210449218750,0.000000000000000,417.186004638671875,417.186004638671875,410.640214390480310,47.332362914157258,322665476.139892578125000
27,南通市,27,37266,7568582746.776844978332520,0.000000000000000,420.459777832031250,420.459777832031250,397.804187377281096,94.934128480380409,14824570.846801757812500
28,淮南市,28,10423,2116871624.796196460723877,419.477722167968750,419.477722167968750,0.000000000000000,419.477722167968750,0.000170441575219,4372216.298156738281250
29,十堰市,29,116207,23601199357.449066162109375,418.597625732421875,419.444580078125000,0.846954345703125,419.188666225701468,0.262604777712674,48712657.336090087890625
30,南京市,30,32412,6582753823.553134918212891,0.000000000000000,420.386749267578125,420.386749267578125,420.253492018977283,6.178325448406185,13621256.183319091796875
31,六安市,31,90743,18429557886.297733306884766,0.000000000000000,420.258026123046875,420.258026123046875,419.848890190199768,12.550408294286035,38098347.842529296875000
32,合肥市,32,58446,11870160124.996498107910156,0.000000000000000,420.386749267578125,420.386749267578125,418.251394782186935,29.019460399842462,24445121.019439697265625
33,镇江市,33,18911,3840752115.179974079132080,0.000000000000000,420.386749267578125,420.386749267578125,418.875126458091813,25.163091931715513,7921347.516448974609375
34,苏州市,34,42580,8647835919.008159637451172,0.000000000000000,420.459777832031250,420.459777832031250,397.727604387891631,95.083343924096766,16935241.394836425781250
35,绵阳市,35,99748,20258439108.718315124511719,418.114105224609375,419.991607666015625,1.877502441406250,419.377727382341902,0.562991092586497,41832089.550933837890625
36,上海市,36,39105,7942076646.613763809204102,0.000000000000000,420.459777832031250,420.459777832031250,365.527441687194312,141.701363073781636,14293950.607177734375000
37,常州市,37,21499,4366365063.944490432739258,0.000000000000000,420.459777832031250,420.459777832031250,418.655488102451272,26.992532343905943,9000674.338714599609375
38,无锡市,38,22805,4631608692.648686408996582,0.000000000000000,420.459777832031250,420.459777832031250,416.743153805221482,39.199578385343877,9503827.622528076171875
39,昌都地区,39,540742,109822641862.759750366210938,0.000000000000000,418.819610595703125,418.819610595703125,416.084351636559120,26.593901418213751,224994284.472656250000000
40,广元市,40,80222,16292782834.539045333862305,418.114105224609375,419.991607666015625,1.877502441406250,419.456458446828606,0.766098837327147,33649636.009521484375000
41,襄樊市,41,96998,19699924576.607643127441406,419.001281738281250,419.795196533203125,0.793914794921875,419.501383768514017,0.159445918001291,40690795.222778320312500
42,马鞍山市,42,21138,4293047338.092871665954590,0.000000000000000,420.386749267578125,420.386749267578125,420.227647460683386,8.176733945604891,8882772.012023925781250
43,巴中市,43,60458,12278789666.308015823364258,418.373626708984375,419.991607666015625,1.617980957031250,419.775358017660835,0.506272041805445,25378778.595031738281250
44,随州市,44,47306,9607668529.464536666870117,419.795196533203125,419.795196533203125,0.000000000000000,419.795196533203125,0.000193693530936,19858831.567199707031250
45,达州市,45,81628,16578336082.592720031738281,419.383300781250000,419.991607666015625,0.608306884765625,419.611419589129184,0.294496163430961,34252040.958221435546875
46,芜湖市,46,28634,5815456404.529817581176758,0.000000000000000,420.386749267578125,420.386749267578125,419.285533081446886,21.486665269285385,12005821.954254150390625
47,孝感市,47,43776,8890738966.427928924560547,419.795196533203125,419.795196533203125,0.000000000000000,419.795196533203125,0.000200972608959,18376954.523437500000000
48,宣城市,48,60520,12291381630.304693222045898,420.006011962890625,420.386749267578125,0.380737304687500,420.386692647688108,0.004642854359474,25441802.639038085937500
49,黄冈市,49,85778,17421185285.596099853515625,0.000000000000000,420.394775390625000,420.394775390625000,420.153706623954292,2.492611107260142,36039944.646789550781250
50,神农架林区,50,15928,3234916169.985015392303467,419.383300781250000,419.444580078125000,0.061279296875000,419.444149184023445,0.005115717971877,6680906.408203125000000
51,拉萨市,51,145907,29633156304.244327545166016,0.000000000000000,417.186004638671875,417.186004638671875,415.217504513356289,26.321966584478453,60583140.431030273437500
52,安庆市,52,75547,15343308129.950902938842773,0.000000000000000,420.394775390625000,420.394775390625000,420.088480942421029,8.647731738571078,31736424.469757080078125
53,荆门市,53,60720,12332000869.003650665283203,0.000000000000000,419.795196533203125,419.795196533203125,419.631752757498418,1.711862718209435,25480040.027435302734375
54,南充市,54,61456,12481479667.415815353393555,419.991607666015625,419.991607666015625,0.000000000000000,419.991607666015625,0.000323405831563,25811004.240722656250000
55,铜陵市,55,5202,1056506398.559897780418396,0.000000000000000,420.386749267578125,420.386749267578125,419.821061600359144,15.410632595230954,2183909.162445068359375
56,武汉市,56,42218,8574315096.963045120239258,0.000000000000000,420.258026123046875,420.258026123046875,419.787467516684444,2.043331563723588,17722587.303619384765625
57,宜昌市,57,104455,21214412891.498291015625000,419.444580078125000,419.933227539062500,0.488647460937500,419.444692351726644,0.007392536548154,43813095.339599609375000
58,德阳市,58,29084,5906849691.602473258972168,419.350402832031250,419.991607666015625,0.641204833984375,419.384663329624857,0.144202053857069,12197383.548278808593750
59,池州市,59,41491,8426664164.292333602905273,0.000000000000000,420.394775390625000,420.394775390625000,420.296522362400992,3.574604038205747,17438523.009338378906250
60,恩施土家族苗,60,118451,24056947215.651374816894531,419.383300781250000,419.933227539062500,0.549926757812500,419.453261395031973,0.126356179276165,49684658.265502929687500
61,成都市,61,59670,12118749865.834121704101562,419.350402832031250,419.350402832031250,0.000000000000000,419.350402832031250,0.000000000000000,25022638.536987304687500
62,黄山市,62,47572,9661692116.934150695800781,420.006011962890625,420.394775390625000,0.388763427734375,420.171806804387870,0.187520989603421,19988413.193298339843750
63,林芝地区,63,564595,114667095366.190979003906250,0.000000000000000,418.819610595703125,418.819610595703125,415.819679694630565,27.959677829268003,234769712.057189941406250
64,天门市,64,35095,7127660910.699656486511230,419.444580078125000,419.795196533203125,0.350616455078125,419.795156571219366,0.003748235690105,14732711.019866943359375
65,遂宁市,65,26249,5331071983.044743537902832,419.991607666015625,419.991607666015625,0.000000000000000,419.991607666015625,0.000237229869967,11024359.709625244140625
66,鄂州市,66,7850,1594305118.934101819992065,419.795196533203125,420.258026123046875,0.462829589843750,419.830454124888035,0.122781022609738,3295669.064880371093750
67,雅安市,67,74086,15046584591.255014419555664,418.354492187500000,419.350402832031250,0.995910644531250,419.013259661962593,0.324185368666483,31043016.355316162109375
68,荆州市,68,69263,14067051650.029642105102539,0.000000000000000,420.386596679687500,420.386596679687500,419.668953980949709,8.597085300024228,29067530.759582519531250
69,广安市,69,31218,6340256968.520355224609375,419.991607666015625,419.991607666015625,0.000000000000000,419.991607666015625,0.000263973388848,13111298.008117675781250
70,黄石市,70,22538,4577382008.985577583312988,0.000000000000000,420.394775390625000,420.394775390625000,420.196352521405686,2.810107676021859,9470385.393127441406250
71,九江市,71,93993,19089620515.155799865722656,0.000000000000000,420.394775390625000,420.394775390625000,420.363251059373908,3.358704962497260,39511203.056823730468750
72,资阳市,72,39194,7960152207.834800720214844,418.688568115234375,419.991607666015625,1.303039550781250,419.478249423484556,0.373981794876713,16441030.507904052734375
73,咸宁市,73,48007,9750038961.104385375976562,419.795196533203125,420.386596679687500,0.591400146484375,420.335965425869290,0.165468408251938,20179068.692199707031250
74,景德镇市,74,25927,5265675008.739420890808105,420.006011962890625,420.394775390625000,0.388763427734375,420.373408171721110,0.088601291618495,10899021.353668212890625
75,山南地区,75,335446,68127805723.053337097167969,0.000000000000000,417.195434570312500,417.195434570312500,412.775741513556113,41.985856458253849,138463971.387756347656250
76,眉山市,76,35183,7145533375.727197647094727,418.688568115234375,419.350402832031250,0.661834716796875,419.007530951206490,0.330701247376225,14741941.961456298828125
77,上饶市,77,111686,22683001466.659118652343750,0.000000000000000,420.394775390625000,420.394775390625000,420.154688386186365,2.521792242262114,46925396.527099609375000
78,常德市,78,89572,18191732243.715332031250000,419.444580078125000,419.933227539062500,0.488647460937500,419.908023778182610,0.108077949167302,37612001.505859375000000
79,岳阳市,79,73251,14876999269.686864852905273,0.000000000000000,420.386596679687500,420.386596679687500,420.368788644017002,1.554911081190912,30792434.136962890625000
80,内江市,80,26502,5382455319.998925209045410,418.688568115234375,419.991607666015625,1.303039550781250,418.807089903122346,0.151665514015564,11099225.496612548828125
81,乐山市,81,62639,12721742464.320152282714844,418.688568115234375,418.688568115234375,0.000000000000000,418.688568115234375,0.000187941040926,26226233.218170166015625
82,重庆市,82,405263,82307372664.279098510742188,418.933044433593750,420.006011962890625,1.072967529296875,419.320569793975778,0.289232423628953,169935112.076416015625000
83,张家界市,83,46928,9530898168.323507308959961,419.473388671875000,419.933227539062500,0.459838867187500,419.884262852322479,0.141838793313666,19704328.687133789062500
84,益阳市,84,60673,12322455347.909395217895508,419.933227539062500,420.386596679687500,0.453369140625000,420.009460327496527,0.169558527548230,25483233.986450195312500
85,湘西土家族苗,85,76132,15462119403.145355224609375,419.473388671875000,419.933227539062500,0.459838867187500,419.563801743946271,0.182759377182000,31942231.354370117187500
86,南昌市,86,35457,7201181732.744770050048828,420.394775390625000,420.394775390625000,0.000000000000000,420.394775390625000,0.000000000000000,14905937.551025390625000
87,自贡市,87,21551,4376926066.006219863891602,418.688568115234375,418.933044433593750,0.244476318359375,418.741352130330029,0.100589720159888,9024294.879760742187500
88,宜春市,88,91900,18664540182.171203613281250,420.386596679687500,420.394775390625000,0.008178710937500,420.390755540849852,0.004086564561551,38633910.434204101562500
89,迪庆藏族自治,89,114205,23194600778.072494506835938,0.000000000000000,419.487823486328125,419.487823486328125,418.940988112550201,1.770122017513114,47845155.547393798828125
90,泸州市,90,60032,12192270687.879234313964844,418.933044433593750,418.933044433593750,0.000000000000000,418.933044433593750,0.000310068820247,25149388.523437500000000
91,凉山彝族自治,91,296826,60284230730.284545898437500,0.000000000000000,419.220336914062500,419.220336914062500,418.953763062447933,0.792290599483574,124356369.674774169921875
92,鹰潭市,92,17542,3562713426.285606861114502,420.394775390625000,420.394775390625000,0.000000000000000,420.394775390625000,0.000000000000000,7374565.149902343750000
93,宜宾市,93,65292,13260556665.661830902099609,418.688568115234375,418.933044433593750,0.244476318359375,418.731815396326226,0.093287459221613,27339837.690856933593750
94,怀化市,94,135421,27503489619.257961273193359,419.381439208984375,419.942565917968750,0.561126708984375,419.681384410617738,0.267454043894133,56833672.758270263671875
95,抚州市,95,92440,18774212126.658390045166016,419.828521728515625,420.394775390625000,0.566253662109375,420.139942865772014,0.281709964174451,38837736.318511962890625
96,长沙市,96,58207,11821620134.751243591308594,419.933227539062500,420.386596679687500,0.453369140625000,420.313388705513717,0.166825646041874,24465181.416381835937500
97,昭通市,97,110334,22408415413.054164886474609,418.688568115234375,419.764343261718750,1.075775146484375,418.877356188318061,0.249225400077761,46216414.217681884765625
98,怒江傈僳族自,98,71774,14577026191.895059585571289,418.819610595703125,419.487823486328125,0.668212890625000,419.281403108323047,0.308744863071954,30093503.426696777343750
99,新余市,99,15575,3163223213.681354522705078,420.386596679687500,420.394775390625000,0.008178710937500,420.388692425135446,0.003567334150299,6547553.884521484375000
100,吉安市,100,124486,25282632743.392433166503906,419.828521728515625,420.394775390625000,0.566253662109375,420.102010667326965,0.188380533526719,52296818.899932861328125
101,娄底市,101,39889,8101304062.313679695129395,419.933227539062500,420.160461425781250,0.227233886718750,419.934302490130335,0.005119083554356,16750759.392028808593750
102,萍乡市,102,18854,3829175632.150771141052246,420.160461425781250,420.386596679687500,0.226135253906250,420.303238240382939,0.109094497046475,7924397.253784179687500
103,湘潭市,103,24660,5008352131.581521987915039,419.933227539062500,420.386596679687500,0.453369140625000,420.209807317506375,0.215623354845277,10362373.848449707031250
104,株洲市,104,55398,11251122927.224378585815430,420.160461425781250,420.386596679687500,0.226135253906250,420.228508551717539,0.103718487344964,23279818.916748046875000
105,丽江市,105,101219,20557193609.349151611328125,0.000000000000000,419.487823486328125,419.487823486328125,419.227516534081872,1.325196525067318,42433789.996063232421875
106,邵阳市,106,102427,20802533811.090858459472656,419.381439208984375,419.942565917968750,0.561126708984375,419.931433249554800,0.075611656418302,43012316.913452148437500
107,衡阳市,107,75336,15300454833.123500823974609,419.942565917968750,420.386596679687500,0.444030761718750,420.070587632154059,0.107543484530266,31646437.789855957031250
108,赣州市,108,193239,39246105334.739730834960938,419.135498046875000,420.160461425781250,1.024963378906250,419.841376672748424,0.273694113009437,81129727.786865234375000
109,攀枝花市,109,36406,7393920020.371325492858887,419.219879150390625,419.219879150390625,0.000000000000000,419.219879150390625,0.000000000000000,15262118.920349121093750
110,郴州市,110,95092,19312823231.806571960449219,419.135498046875000,420.160461425781250,1.024963378906250,420.133490925286935,0.098172617101480,39951333.919067382812500
111,曲靖市,111,141960,28831535628.520393371582031,419.220336914062500,419.636077880859375,0.415740966796875,419.284750992427519,0.150434101124804,59521663.250885009765625
112,永州市,112,109447,22228269089.424285888671875,0.000000000000000,419.942565917968750,419.942565917968750,419.874385756468257,1.808038606060696,45953991.897888183593750
113,大理白族自治,113,139350,28301454563.498989105224609,419.219879150390625,419.487823486328125,0.267944335937500,419.352254932788185,0.131448636980768,58436736.724884033203125
114,昆明市,114,103464,21013144563.744956970214844,0.000000000000000,419.636077880859375,419.636077880859375,419.298905098529531,2.919828077621402,43382341.917114257812500
115,楚雄彝族自治,115,139982,28429811357.787696838378906,0.000000000000000,419.418579101562500,419.418579101562500,419.254647763576486,2.746303072241751,58688104.103240966796875
116,保山市,116,49557,10064838061.021308898925781,419.219879150390625,419.487823486328125,0.267944335937500,419.487136823885578,0.013539439476845,20788524.039581298828125
117,德宏傣族景颇,117,7744,1572776922.423654079437256,419.487823486328125,419.487823486328125,0.000000000000000,419.487823486328125,0.000151651837366,3248513.705078125000000
118,临沧市,118,32681,6637386699.603233337402344,419.219879150390625,419.487823486328125,0.267944335937500,419.417667201105132,0.019512928431836,13706988.781799316406250
119,玉溪市,119,73587,14945239590.701114654541016,419.418579101562500,419.636077880859375,0.217498779296875,419.478387054041491,0.097114891985365,30868156.068145751953125
120,思茅市,120,171761,34884005290.858627319335938,419.418579101562500,419.418579101562500,0.000000000000000,419.418579101562500,0.000611214522383,72039754.565063476562500
121,红河哈尼族彝,121,158208,32131442580.423740386962891,419.418579101562500,419.775726318359375,0.357147216796875,419.591326813095975,0.087956844514832,66382704.632446289062500
122,文山壮族苗族,122,154338,31345460311.598903656005859,419.636077880859375,419.761352539062500,0.125274658203125,419.675024405045917,0.057983425810278,64771803.916625976562500
123,西双版纳傣族,123,4818,978517460.257898330688477,419.418579101562500,419.418579101562500,0.000000000000000,419.418579101562500,0.000000000000000,2020758.714111328125000
