OBJECTID,CityNameC,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1,海西蒙古族藏,1,1467368,331414893968.967712402343750,0.000000000000000,413.302307128906250,413.302307128906250,409.100278785436842,37.269618387019648,600300657.880828857421875
2,海北藏族自治,2,153299,34623606232.757415771484375,0.000000000000000,413.189422607421875,413.189422607421875,408.387841776330731,38.113609726233086,62605447.756469726562500
3,阿里地区,3,1807882,408322262267.137695312500000,0.000000000000000,414.712005615234375,414.712005615234375,410.600278218348080,31.537530815060205,742316852.185943603515625
4,那曲地区,4,1847093,417178329325.583251953125000,0.000000000000000,414.365631103515625,414.365631103515625,406.736892677684182,49.600380111796341,751280867.306701660156250
5,西宁市,5,35034,7912663623.105324745178223,411.130157470703125,413.189422607421875,2.059265136718750,413.188599700762211,0.041158264051441,14475649.401916503906250
6,海南藏族自治,6,204480,46183177988.598983764648438,0.000000000000000,413.189422607421875,413.189422607421875,407.783488366600125,45.671162569329802,83383567.701202392578125
7,海东地区,7,59603,13461736882.112995147705078,0.000000000000000,413.189422607421875,413.189422607421875,412.669773269043276,1.850456765428605,24596356.496154785156250
8,玉树藏族自治,8,1010170,228153662503.633789062500000,0.000000000000000,414.365631103515625,414.365631103515625,410.746145368895668,31.300940354573978,414923433.667297363281250
9,黄南藏族自治,9,82516,18636791446.142574310302734,411.830200195312500,413.189422607421875,1.359222412109375,412.617276220512565,0.671060896398836,34047527.164611816406250
10,连云港市,10,32474,7334470471.448373794555664,0.000000000000000,414.915710449218750,414.915710449218750,398.902574189008646,79.813907921926187,12953962.194213867187500
11,果洛藏族自治,11,350370,79133411932.049224853515625,0.000000000000000,413.113098144531250,413.113098144531250,411.036423758938952,22.570165194234029,144014831.792419433593750
12,徐州市,12,48838,11030389508.055541992187500,0.000000000000000,415.089599609375000,415.089599609375000,414.985471580727506,1.879830820695710,20267060.461059570312500
13,盐城市,13,23552,5319376995.243951797485352,0.000000000000000,414.915710449218750,414.915710449218750,404.134103163428904,66.009205351585749,9518166.397705078125000
14,宿迁市,14,37728,8521121572.544320106506348,0.000000000000000,414.915710449218750,414.915710449218750,401.300738822412882,73.916832812043268,15140274.274291992187500
15,宿州市,15,44004,9938598220.903314590454102,414.915710449218750,415.089599609375000,0.173889160156250,415.034576596330396,0.080872634470049,18263181.508544921875000
16,淮安市,16,44514,10053785137.834972381591797,0.000000000000000,414.915710449218750,414.915710449218750,401.502768288630477,73.384830915257453,17872494.227600097656250
17,淮北市,17,11920,2692211862.402679443359375,415.089599609375000,415.089599609375000,0.000000000000000,415.089599609375000,0.000000000000000,4947868.027343750000000
18,亳州市,18,37612,8494922195.359864234924316,415.089599609375000,415.089599609375000,0.000000000000000,415.089599609375000,0.000000000000000,15612350.020507812500000
19,甘孜藏族自治,19,706948,159668942256.866577148437500,0.000000000000000,414.750885009765625,414.750885009765625,413.236311764173365,5.718240422114019,292136584.129058837890625
20,阿坝藏族羌族,20,383432,86600686143.018814086914062,411.830200195312500,413.662414550781250,1.832214355468750,412.654128657030242,0.708727177083655,158224797.859222412109375
