OBJECTID,CityNameC,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1,海西蒙古族藏,1,1373295,310804961994.063110351562500,0.000000000000000,405.954772949218750,405.954772949218750,401.094587143926731,39.144508369553385,550821191.051818847656250
2,海北藏族自治,2,155715,35241513773.009834289550781,0.000000000000000,406.067108154296875,406.067108154296875,390.574202530989567,76.106795877250050,60818261.947113037109375
3,阿里地区,3,1401223,317125643987.786376953125000,0.000000000000000,406.862182617187500,406.862182617187500,402.642707164953833,33.004437081294469,564192222.061798095703125
4,那曲地区,4,1583481,358374385709.786315917968750,0.000000000000000,406.862182617187500,406.862182617187500,398.430799436920950,52.119247454824311,630907600.723175048828125
5,西宁市,5,36183,8188958628.576661109924316,405.068450927734375,406.067108154296875,0.998657226562500,406.066776952165526,0.018183837041820,14692714.190460205078125
6,海南藏族自治,6,207778,47024443687.046440124511719,0.000000000000000,406.067108154296875,406.067108154296875,391.819942163612552,74.390795859418276,81411563.942871093750000
7,海东地区,7,62380,14117879646.535999298095703,0.000000000000000,406.067108154296875,406.067108154296875,405.634547392517050,2.378024345359356,25303483.066345214843750
8,玉树藏族自治,8,939987,212738431152.748229980468750,0.000000000000000,408.067138671875000,408.067138671875000,403.350328535700100,32.404871351320246,379144065.269287109375000
9,黄南藏族自治,9,85631,19380060147.683940887451172,0.000000000000000,406.067108154296875,406.067108154296875,405.451454478443623,2.084525546687374,34719213.498443603515625
10,连云港市,10,43828,9919179691.381528854370117,0.000000000000000,407.946929931640625,407.946929931640625,391.300217239506594,80.249919705177874,17149905.921173095703125
11,果洛藏族自治,11,352026,79670739026.153930664062500,0.000000000000000,408.067138671875000,408.067138671875000,403.763647194257828,23.305384514632504,142135301.667205810546875
12,徐州市,12,64401,14575273599.175457000732422,407.656951904296875,407.746429443359375,0.089477539062500,407.706454167293714,0.044485629988314,26256703.354827880859375
13,盐城市,13,32382,7328713990.287411689758301,0.000000000000000,407.746429443359375,407.746429443359375,397.106390752739912,65.001748913921119,12859099.145355224609375
14,宿迁市,14,50713,11477397090.650531768798828,0.000000000000000,407.746429443359375,407.746429443359375,396.538287100290688,66.666765079971867,20109646.153717041015625
15,宿州市,15,58007,13128179619.375020980834961,407.656951904296875,407.746429443359375,0.089477539062500,407.685459401657795,0.041691078479441,23648610.443511962890625
16,淮安市,16,60438,13678365022.079877853393555,0.000000000000000,407.746429443359375,407.746429443359375,397.613150098842254,63.475389884534913,24030943.565673828125000
17,淮北市,17,15601,3530827835.293493747711182,407.656951904296875,407.656951904296875,0.000000000000000,407.656951904296875,0.000000000000000,6359856.106658935546875
18,亳州市,18,48917,11070925275.242088317871094,407.656951904296875,407.656951904296875,0.000000000000000,407.656951904296875,0.000458053947159,19941355.116302490234375
19,甘孜藏族自治,19,717520,162389564026.651336669921875,0.000000000000000,408.067138671875000,408.067138671875000,404.693525826841949,9.215855907751193,290375698.651275634765625
20,阿坝藏族羌族,20,405086,91679310588.276412963867188,0.000000000000000,404.626770019531250,404.626770019531250,404.238477637138601,0.678251605787132,163751347.952117919921875
21,扬州市,21,40126,9081340793.473926544189453,0.000000000000000,407.940765380859375,407.940765380859375,406.089330706966905,26.331561097190438,16294740.483947753906250
22,蚌埠市,22,34915,7901984095.203661918640137,407.656951904296875,407.746429443359375,0.089477539062500,407.682617593934879,0.040470809290557,14234238.593292236328125
23,泰州市,23,25424,5753975186.494569778442383,0.000000000000000,407.940765380859375,407.940765380859375,399.813844180242143,56.628404559460449,10164867.174438476562500
24,阜阳市,24,57754,13070920505.066370010375977,407.378204345703125,407.656951904296875,0.278747558593750,407.651744962081239,0.033075328490307,23543518.878540039062500
25,滁州市,25,80580,18236914747.000175476074219,0.000000000000000,407.940765380859375,407.940765380859375,407.748324512245915,4.544073382322704,32856359.989196777343750
26,日喀则地区,26,710689,160843567940.317779541015625,0.000000000000000,405.206756591796875,405.206756591796875,399.103789856585934,48.260778731486717,283638673.309387207031250
27,南通市,27,47713,10798435260.903690338134766,0.000000000000000,407.879516601562500,407.879516601562500,387.354319708465198,89.165709099946966,18481836.656250000000000
28,淮南市,28,12336,2791891043.919013977050781,407.656951904296875,407.656951904296875,0.000000000000000,407.656951904296875,0.000000000000000,5028856.158691406250000
29,十堰市,29,125786,28467964238.845420837402344,405.976379394531250,406.842376708984375,0.865997314453125,406.659640834196296,0.228440839281666,51152089.581970214843750
30,南京市,30,39978,9047845343.206415176391602,0.000000000000000,407.940765380859375,407.940765380859375,407.782293777813152,7.632526280537981,16302320.540649414062500
31,六安市,31,107432,24314075764.454242706298828,407.378204345703125,407.656951904296875,0.278747558593750,407.390310944373880,0.056814467826805,43766755.885375976562500
32,合肥市,32,70378,15927991884.641080856323242,0.000000000000000,407.940765380859375,407.940765380859375,407.540562758242061,2.673173080898013,28681889.725799560546875
