OBJECTID,CityNameC,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1,海西蒙古族藏,1,1370418,300169497601.445495605468750,0.000000000000000,408.126983642578125,408.126983642578125,404.108708235974461,38.072070016001554,553797847.723327636718750
2,海北藏族自治,2,151289,33137585118.281494140625000,0.000000000000000,408.008392333984375,408.008392333984375,404.300868517456308,35.680001589280522,61166274.097137451171875
3,阿里地区,3,1479628,324090309231.950805664062500,0.000000000000000,410.801483154296875,410.801483154296875,406.365552908177222,31.868845009584781,601269850.318420410156250
4,那曲地区,4,1616527,354075980795.036193847656250,0.000000000000000,409.312927246093750,409.312927246093750,401.946463316697418,48.580041041325352,649757310.505950927734375
5,西宁市,5,34939,7652863634.815731048583984,406.914672851562500,407.438079833984375,0.523406982421875,406.914882579881976,0.010473250604435,14217199.082458496093750
6,海南藏族自治,6,201434,44121094862.917427062988281,0.000000000000000,407.238616943359375,407.238616943359375,401.275568456697215,48.132185697567586,80830542.856506347656250
7,海东地区,7,59880,13115815405.500041961669922,406.631256103515625,406.914672851562500,0.283416748046875,406.825156135533575,0.131746849920372,24360690.349395751953125
8,玉树藏族自治,8,935843,204982365339.501922607421875,0.000000000000000,408.986633300781250,408.986633300781250,404.938793801268844,31.038530696829518,378959135.607360839843750
9,黄南藏族自治,9,82294,18025265747.832672119140625,406.914672851562500,407.060028076171875,0.145355224609375,406.975837773342903,0.071759085398326,33491669.593719482421875
10,连云港市,10,38567,8447522590.913828849792480,0.000000000000000,410.313934326171875,410.313934326171875,393.595941614250933,81.107558464719730,15179814.680236816406250
11,果洛藏族自治,11,341539,74808992614.881072998046875,0.000000000000000,407.350463867187500,407.350463867187500,406.462224440956504,15.749447168721399,138822701.673339843750000
12,徐州市,12,57121,12511497858.676818847656250,410.313934326171875,410.484405517578125,0.170471191406250,410.390346580592563,0.084777376664586,23441906.987030029296875
13,盐城市,13,28338,6207013643.304278373718262,0.000000000000000,410.313934326171875,410.313934326171875,399.309678906315469,66.288050946196492,11315637.680847167968750
14,宿迁市,14,44653,9780569560.818191528320312,0.000000000000000,410.313934326171875,410.313934326171875,402.025506476705857,57.724859497313410,17951644.940704345703125
15,宿州市,15,51409,11260369976.308477401733398,410.313934326171875,410.484405517578125,0.170471191406250,410.430278783789788,0.079355567010774,21099810.201995849609375
16,淮安市,16,52952,11598340971.142923355102539,0.000000000000000,410.313934326171875,410.313934326171875,401.565550282996014,59.270984910695766,21263699.018585205078125
17,淮北市,17,13895,3043491233.457299232482910,410.484405517578125,410.484405517578125,0.000000000000000,410.484405517578125,0.000000000000000,5703680.814666748046875
18,亳州市,18,43464,9520136953.651533126831055,410.484405517578125,410.484405517578125,0.000000000000000,410.484405517578125,0.000000000000000,17841294.201416015625000
19,甘孜藏族自治,19,690672,151281336969.731536865234375,0.000000000000000,407.510498046875000,407.510498046875000,407.009184308597412,4.760721376901857,281109847.344787597656250
20,阿坝藏族羌族,20,385523,84443027765.106750488281250,406.863189697265625,407.540191650390625,0.677001953125000,407.122158068456713,0.264549266071749,156954955.745025634765625
21,扬州市,21,34977,7661186964.565380096435547,0.000000000000000,411.006866455078125,411.006866455078125,410.421590712840953,5.384426572388120,14355315.978363037109375
